stato,age,height,weight,gp,min,usg_pct,pace,poss,fga_pg,drives,dist_miles,avg_speed,pull_up_fga,avg_sec_per_touch,avg_drib_per_touch,post_touches,paint_touches
sano,33.0,75,200,53,16.4,0.161,95.94,1731,4.3,4.0,1.21,4.45,1.9,4.75,4.47,0.0,0.5
sano,32.0,83,240,75,30.1,0.186,99.1,4658,10.2,0.2,2.12,4.23,0.5,1.39,0.31,3.4,10.9
sano,30.0,77,210,68,24.6,0.193,101.06,3527,9.3,1.9,1.78,4.33,2.4,2.14,1.47,0.1,0.8
sano,26.0,81,235,80,35.7,0.182,96.26,5739,11.8,4.3,2.47,4.15,4.9,2.28,1.05,3.6,1.7
infortunato,22.0,76,220,61,27.3,0.168,102.13,3544,8.7,4.1,1.9,4.18,1.8,3.18,2.62,1.0,2.4
sano,29.0,76,205,61,18.2,0.235,101.86,2363,8.9,3.0,1.27,4.2,2.6,2.65,2.08,0.1,1.0
sano,30.0,74,190,61,22.5,0.214,96.75,2772,7.3,7.9,1.53,4.08,1.8,5.3,5.18,0.1,0.8
sano,21.0,80,218,79,17.9,0.166,98.46,2899,5.3,2.2,1.36,4.58,1.4,2.58,1.7,0.1,0.8
sano,24.0,75,190,62,15.8,0.183,97.82,1995,5.2,2.1,1.13,4.28,1.4,2.72,2.16,0.0,0.9
sano,26.0,82,245,64,25.5,0.24,99.69,3377,11.2,2.2,1.64,3.87,2.7,1.7,0.61,4.8,3.0
sano,28.0,82,255,72,11.6,0.293,100.1,1732,6.3,0.6,0.75,3.89,0.7,1.45,0.35,1.2,2.5
infortunato,30.0,81,237,81,28.9,0.166,96.24,4695,9.2,2.1,2.03,4.23,0.7,1.26,0.36,0.9,2.3
sano,26.0,83,235,82,25.4,0.171,97.85,4233,6.3,1.7,1.79,4.23,0.4,2.02,0.88,1.9,6.0
sano,36.0,79,226,76,28.8,0.175,95.57,4355,9.1,1.4,2.06,4.3,1.0,1.85,0.68,0.4,2.3
sano,36.0,82,235,30,6.9,0.14,94.41,408,1.9,0.7,0.5,4.35,0.2,1.51,0.45,0.1,0.3
sano,25.0,76,198,76,24.6,0.155,95.2,3704,6.7,5.5,1.73,4.25,2.6,4.46,4.23,0.1,0.5
sano,23.0,81,215,78,18.7,0.153,98.57,2987,5.3,1.8,1.38,4.43,0.3,1.88,0.77,0.4,2.4
sano,36.0,79,260,35,16.9,0.162,95.53,1170,5.1,1.4,1.14,4.09,1.1,2.28,1.09,1.5,0.9
sano,24.0,85,245,61,21.8,0.174,97.31,2708,7.1,0.9,1.41,3.9,0.8,1.58,0.44,0.9,2.2
sano,27.0,82,235,20,18.1,0.284,101.34,764,10.3,4.4,1.31,4.33,3.2,2.21,1.09,1.3,3.2
sano,24.0,78,190,54,30.5,0.206,97.03,3330,10.3,11.5,2.26,4.45,2.6,5.0,4.37,0.9,2.4
sano,22.0,79,232,7,29.2,0.173,96.0,410,8.7,3.9,2.17,4.47,0.9,2.54,1.74,0.7,3.4
sano,28.0,73,175,56,31.4,0.225,93.74,3449,12.4,10.6,2.25,4.3,5.2,5.25,5.09,0.0,0.9
sano,35.0,81,230,31,22.7,0.141,97.04,1424,6.1,1.4,1.69,4.48,1.0,1.82,0.76,0.5,1.4
sano,36.0,80,218,47,7.9,0.089,99.55,782,1.3,0.7,0.56,4.21,0.2,1.81,0.81,0.0,0.1
sano,24.0,83,240,60,9.4,0.152,98.99,1166,2.5,0.5,0.71,4.51,0.1,1.3,0.3,0.4,2.2
sano,27.0,80,237,75,15.3,0.171,99.69,2375,5.0,0.6,1.12,4.43,0.2,1.47,0.54,0.9,2.4
sano,30.0,81,242,79,21.3,0.229,101.84,3573,9.8,2.2,1.49,4.21,1.2,1.6,0.59,2.4,1.7
sano,24.0,82,255,20,3.6,0.192,107.99,167,1.2,0.3,0.27,4.49,0.1,1.74,0.51,0.3,0.7
sano,33.0,73,198,41,18.2,0.222,95.58,1490,7.4,4.6,1.26,4.16,4.3,5.23,5.36,0.0,0.3
sano,30.0,75,185,81,33.8,0.208,98.72,5625,12.6,6.8,2.3,4.09,5.6,4.03,3.18,0.2,0.8
sano,22.0,80,240,39,9.7,0.141,101.99,804,2.3,0.2,0.69,4.3,0.0,1.53,0.49,0.5,1.7
sano,20.0,83,243,60,22.8,0.207,99.76,2842,8.8,0.4,1.63,4.29,1.0,1.49,0.3,3.5,5.0
sano,32.0,69,180,2,11.6,0.018,101.99,49,0.5,2.0,0.84,4.47,0.5,4.53,3.54,0.0,0.5
sano,28.0,82,240,60,17.9,0.123,98.3,2200,3.9,2.0,1.28,4.28,0.3,1.81,0.67,0.5,1.6
sano,33.0,83,250,57,19.2,0.218,101.3,2309,6.7,1.2,1.28,4.02,0.4,1.89,0.49,5.8,4.9
infortunato,22.0,83,228,67,29.3,0.187,99.14,4048,8.8,2.0,2.05,4.2,0.7,1.72,0.68,2.7,7.5
sano,35.0,82,255,59,11.9,0.105,97.78,1420,1.8,0.4,0.83,4.2,0.1,1.49,0.5,0.2,2.2
sano,31.0,79,210,54,19.1,0.182,96.66,2080,6.9,0.9,1.25,3.91,3.4,2.44,1.42,0.1,0.3
infortunato,27.0,80,200,70,35.0,0.209,96.9,4948,12.5,5.3,2.53,4.36,4.7,2.74,1.94,1.8,1.3
sano,22.0,78,205,73,24.8,0.163,100.26,3785,7.5,5.4,1.85,4.48,1.8,2.21,1.7,0.0,0.6
sano,21.0,82,250,80,21.7,0.194,96.5,3488,7.5,0.6,1.51,4.18,0.5,1.9,0.6,3.3,6.1
sano,25.0,82,220,66,24.9,0.209,98.27,3379,9.2,2.0,1.74,4.19,1.3,1.78,0.63,1.9,2.3
sano,25.0,84,260,65,31.3,0.265,96.76,4107,16.1,2.6,2.08,4.01,1.6,1.85,0.64,10.6,7.6
infortunato,20.0,81,240,78,15.0,0.13,96.29,2345,3.6,0.8,1.09,4.35,0.2,1.44,0.5,0.6,1.9
sano,23.0,76,215,49,14.8,0.174,94.78,1431,4.7,2.7,1.11,4.43,1.2,2.41,1.98,0.1,0.4
sano,27.0,74,175,45,26.6,0.212,98.94,2473,10.8,6.3,1.92,4.36,5.3,4.21,3.9,0.0,0.3
sano,28.0,77,210,41,26.6,0.165,96.89,2196,7.8,3.0,1.8,4.06,2.0,2.77,2.07,0.3,0.5
sano,28.0,81,225,69,27.3,0.174,102.22,3990,9.0,3.8,1.95,4.31,0.9,1.56,0.73,0.2,2.2
sano,27.0,77,220,7,14.5,0.167,100.99,215,4.9,2.1,1.06,4.37,1.3,2.6,2.06,0.1,1.1
sano,23.0,80,198,75,30.3,0.159,99.92,4726,9.6,2.0,2.27,4.49,1.7,1.84,0.94,0.4,2.7
sano,31.0,78,245,82,31.0,0.125,99.32,5246,7.1,2.5,2.09,4.06,0.7,1.96,0.93,1.2,3.1
sano,23.0,78,230,66,19.9,0.161,96.45,2622,6.2,1.4,1.41,4.27,0.8,1.85,0.92,0.0,0.4
sano,39.0,75,185,59,13.9,0.108,96.92,1663,2.5,2.8,1.07,4.62,0.9,4.55,4.48,0.0,0.4
sano,23.0,77,206,34,4.2,0.178,100.04,300,1.4,0.8,0.3,4.26,0.3,2.95,2.08,0.1,0.4
infortunato,27.0,73,185,71,28.7,0.153,98.35,4176,8.4,6.5,2.17,4.54,1.8,3.62,3.13,0.1,1.2
infortunato,27.0,81,235,79,25.6,0.127,93.61,3957,6.2,2.0,1.68,3.98,0.7,1.35,0.42,0.1,1.2
sano,27.0,72,185,81,20.5,0.189,98.06,3381,7.6,2.6,1.63,4.77,3.0,3.82,4.14,0.0,0.8
sano,35.0,84,250,72,31.8,0.244,97.47,4656,13.8,2.4,2.07,3.91,1.2,1.72,0.51,7.3,5.3
sano,26.0,81,220,81,34.8,0.296,98.79,5811,17.9,7.6,2.48,4.28,7.6,3.08,2.26,2.2,2.3
sano,31.0,80,246,81,32.7,0.238,98.39,5426,13.2,5.6,2.28,4.2,1.6,2.05,1.09,5.3,6.3
sano,38.0,79,235,68,18.1,0.177,97.75,2519,5.8,2.3,1.12,3.74,1.5,1.95,0.78,0.5,0.2
sano,25.0,71,175,23,12.3,0.174,105.93,626,3.4,6.4,0.97,4.76,1.2,4.98,5.37,0.0,0.3
sano,25.0,79,240,59,14.8,0.128,101.46,1844,3.6,0.4,1.08,4.32,0.2,1.25,0.29,0.3,2.5
sano,22.0,77,185,36,8.7,0.15,101.78,667,2.7,0.6,0.62,4.27,0.6,1.82,1.27,0.0,0.1
sano,30.0,73,186,72,35.2,0.186,102.1,5393,10.9,13.0,2.42,4.1,2.6,5.14,4.66,0.1,1.9
sano,30.0,75,190,82,20.3,0.214,101.2,3512,7.2,6.7,1.43,4.23,1.5,4.43,3.83,0.0,0.6
sano,32.0,76,213,81,20.3,0.157,97.21,3321,6.0,3.4,1.38,4.1,1.9,4.39,4.01,0.0,0.3
sano,19.0,78,202,70,14.3,0.13,96.34,2017,3.8,1.1,1.05,4.4,0.6,1.76,1.08,0.0,0.2
sano,37.0,79,215,46,9.4,0.123,96.55,876,2.3,0.7,0.67,4.29,0.4,1.86,0.7,0.1,0.3
sano,24.0,73,179,81,18.5,0.172,92.26,2871,5.2,5.7,1.39,4.5,1.5,4.22,4.31,0.0,0.3
sano,25.0,75,190,41,11.6,0.164,94.66,936,3.6,2.6,0.91,4.74,1.3,4.66,4.65,0.0,0.5
sano,32.0,73,205,80,27.4,0.179,96.51,4409,8.5,7.1,1.89,4.15,3.1,4.06,3.6,0.0,0.7
sano,25.0,79,205,37,11.6,0.113,95.14,852,2.6,0.7,0.87,4.51,0.4,1.56,0.46,0.0,0.5
sano,26.0,75,208,79,30.7,0.283,96.84,4896,15.7,15.4,2.12,4.16,6.7,6.35,6.43,0.1,1.1
sano,36.0,79,233,74,17.9,0.133,95.52,2634,4.2,2.0,1.19,3.99,0.6,2.04,0.78,0.1,0.5
sano,22.0,82,245,51,13.8,0.171,101.33,1482,4.4,0.6,0.98,4.27,0.1,1.55,0.39,0.5,3.3
sano,25.0,76,194,76,30.6,0.173,97.12,4696,7.7,8.7,2.19,4.3,3.1,5.59,5.63,0.1,0.4
sano,25.0,81,215,67,28.4,0.209,100.34,3978,10.6,4.7,2.01,4.26,1.1,1.74,0.72,0.1,1.5
sano,28.0,84,255,82,27.1,0.174,94.06,4346,8.1,0.4,1.88,4.17,0.4,1.77,0.35,7.5,8.5
infortunato,23.0,80,206,79,32.2,0.215,91.26,4822,12.3,7.4,2.24,4.19,4.8,3.46,2.54,0.4,0.7
sano,30.0,77,205,58,22.0,0.202,97.47,2599,7.6,3.9,1.45,3.96,2.7,3.51,2.66,0.2,0.7
sano,21.0,79,220,29,21.2,0.131,98.58,1254,4.8,2.9,1.58,4.5,0.8,2.2,1.29,0.8,2.2
sano,33.0,74,190,62,19.5,0.135,100.38,2525,4.9,2.3,1.46,4.5,1.5,3.93,3.47,0.1,0.3
sano,29.0,86,270,81,23.2,0.13,96.97,3791,5.1,0.1,1.58,4.09,0.3,1.81,0.39,3.3,4.3
infortunato,29.0,80,230,70,34.0,0.222,101.1,5006,14.4,5.4,2.38,4.21,3.5,2.4,1.47,3.3,4.1
sano,25.0,72,165,15,4.4,0.219,109.15,149,1.5,2.1,0.33,4.54,0.3,6.54,6.99,0.0,0.1
sano,27.0,75,200,80,34.4,0.311,98.87,5661,18.1,16.1,2.37,4.15,8.0,5.86,5.58,1.4,2.4
sano,28.0,82,240,66,30.4,0.238,99.3,4166,14.1,2.5,2.05,4.06,4.2,1.86,0.8,4.3,3.1
sano,25.0,83,230,36,13.1,0.173,100.02,973,4.1,1.5,0.9,4.13,0.8,1.73,0.65,0.6,1.0
sano,30.0,86,245,34,11.7,0.138,96.61,799,2.3,0.2,0.83,4.28,0.0,1.53,0.37,0.3,3.4
sano,32.0,79,195,61,14.9,0.159,96.91,1826,4.5,1.6,1.11,4.47,1.0,2.65,2.07,0.0,0.2
sano,26.0,76,219,31,19.9,0.227,99.01,1268,8.7,2.8,1.41,4.27,1.9,2.42,1.7,0.0,0.9
sano,26.0,82,245,78,32.1,0.174,98.34,5126,11.1,0.9,2.11,3.96,0.6,1.36,0.35,0.6,4.6
sano,22.0,79,208,40,10.0,0.117,100.46,832,1.9,0.6,0.73,4.37,0.5,2.06,1.27,0.1,0.4
infortunato,25.0,74,185,44,15.7,0.172,101.31,1459,5.1,2.3,1.11,4.3,1.7,4.42,4.4,0.0,0.2
sano,23.0,78,223,82,20.5,0.222,97.71,3424,8.3,2.6,1.48,4.35,0.8,2.01,1.22,1.5,3.0
sano,24.0,73,175,55,10.9,0.196,96.86,1212,3.7,2.4,0.82,4.5,1.8,4.76,4.59,0.0,0.2
sano,23.0,71,175,78,22.4,0.172,97.18,3545,6.4,7.6,1.62,4.34,2.8,5.16,5.47,0.0,0.5
sano,30.0,79,192,78,19.5,0.14,98.89,3127,4.9,1.9,1.42,4.39,2.3,3.62,3.1,1.4,1.8
sano,25.0,83,250,7,5.8,0.172,99.62,85,1.6,0.3,0.44,4.57,0.1,1.62,0.44,0.6,1.9
sano,26.0,75,203,52,20.3,0.229,93.65,2062,8.0,9.7,1.55,4.57,3.1,4.48,4.5,0.0,0.7
sano,25.0,79,225,59,14.7,0.128,98.81,1773,3.5,1.6,1.01,4.13,0.4,1.95,0.95,0.5,1.2
sano,29.0,78,205,43,11.6,0.129,103.06,1065,2.6,1.3,0.83,4.33,0.7,2.49,1.79,0.0,0.4
infortunato,23.0,78,200,12,13.3,0.207,95.41,319,4.5,6.5,0.91,4.12,2.2,6.33,5.66,0.0,0.3
sano,28.0,85,245,57,18.2,0.168,97.85,2114,5.4,0.9,1.24,4.12,0.6,1.67,0.62,1.6,3.0
sano,20.0,79,245,73,23.1,0.191,98.1,3441,8.2,4.2,1.7,4.43,2.6,2.52,1.7,0.7,1.2
sano,28.0,75,190,79,34.2,0.314,102.75,5779,20.2,8.0,2.46,4.32,8.7,4.06,3.86,0.3,2.4
sano,36.0,75,172,58,17.0,0.143,97.62,2011,4.1,4.0,1.24,4.4,1.5,5.78,5.95,0.0,0.2
sano,33.0,82,225,10,4.4,0.162,110.01,104,1.8,0.0,0.32,4.35,0.2,1.37,0.28,0.0,0.0
sano,24.0,74,200,81,19.8,0.167,99.55,3328,5.7,9.2,1.6,4.85,2.5,4.68,4.98,0.1,0.5
sano,22.0,80,230,47,22.8,0.195,100.71,2242,9.4,2.7,1.68,4.43,3.2,1.97,1.2,0.3,2.5
sano,31.0,81,225,73,26.5,0.144,96.36,3870,6.8,0.4,1.82,4.13,0.3,1.65,0.68,3.9,6.9
sano,36.0,81,212,77,19.0,0.081,94.85,2882,3.0,0.5,1.28,4.06,0.5,2.0,0.84,0.5,0.9
sano,24.0,81,252,50,20.9,0.19,99.61,2159,7.3,2.4,1.44,4.15,0.5,2.01,0.88,1.2,3.4
sano,25.0,79,195,73,23.9,0.178,94.21,3448,8.6,2.0,1.73,4.33,2.7,2.16,1.43,0.0,0.3
sano,22.0,74,190,39,8.0,0.168,101.06,657,2.7,1.9,0.61,4.52,1.0,4.28,4.02,0.0,0.5
sano,32.0,79,220,75,23.4,0.121,99.01,3587,4.9,1.9,1.67,4.29,0.6,2.13,1.13,0.2,2.0
sano,28.0,80,221,73,33.0,0.217,96.3,4826,13.2,3.3,2.35,4.29,1.3,1.94,0.89,4.0,5.9
sano,23.0,79,205,2,3.1,0.286,103.68,13,2.0,1.0,0.25,4.8,0.0,2.12,0.71,0.0,0.5
sano,25.0,82,237,71,12.9,0.186,98.34,1867,4.1,0.9,0.92,4.26,0.5,1.87,0.67,0.5,3.8
sano,31.0,83,245,36,16.1,0.15,99.03,1197,4.3,0.4,1.12,4.21,0.1,1.55,0.49,1.6,5.3
sano,26.0,87,256,12,6.8,0.186,96.25,164,2.1,0.0,0.47,4.12,0.0,1.69,0.37,0.3,1.7
sano,40.0,83,250,61,25.2,0.171,94.41,3030,7.2,0.3,1.61,3.84,0.6,1.69,0.43,3.8,6.6
sano,25.0,73,170,51,14.5,0.192,97.78,1508,4.5,6.6,1.04,4.31,2.1,5.32,5.17,0.1,0.8
sano,24.0,78,205,51,16.9,0.159,98.54,1766,5.2,1.5,1.21,4.3,1.0,1.95,1.17,0.0,0.2
sano,29.0,85,275,76,17.4,0.16,94.76,2611,4.7,0.2,1.29,4.44,0.1,1.47,0.36,1.1,5.1
infortunato,23.0,81,235,76,33.1,0.192,95.88,5017,11.7,5.3,2.38,4.34,1.6,2.15,1.1,2.7,2.7
sano,30.0,74,195,61,20.7,0.189,99.53,2615,7.3,4.6,1.62,4.71,3.5,4.43,4.66,0.1,0.5
sano,34.0,76,213,64,25.3,0.167,93.77,3142,7.3,3.0,1.75,4.17,0.5,2.42,1.61,0.4,3.1
sano,34.0,74,185,72,27.5,0.211,94.58,3899,9.9,12.3,2.1,4.59,3.9,5.48,5.88,0.1,0.8
sano,24.0,79,200,64,20.3,0.134,98.49,2663,5.3,2.5,1.44,4.24,1.0,2.58,1.98,0.1,0.5
sano,23.0,78,205,8,18.0,0.32,102.29,309,8.1,11.3,1.35,4.5,0.9,4.49,4.45,0.0,0.3
sano,31.0,80,215,81,35.3,0.156,98.33,5868,10.6,5.0,2.38,4.05,1.9,1.97,0.98,0.2,1.2
sano,28.0,80,228,79,20.7,0.141,94.22,3180,4.9,1.0,1.49,4.34,0.2,1.59,0.41,0.8,4.4
sano,23.0,73,191,64,21.3,0.242,93.52,2666,9.9,6.4,1.55,4.35,3.9,4.64,4.78,0.0,0.2
sano,20.0,82,234,80,17.3,0.178,92.52,2665,5.5,2.5,1.22,4.26,1.0,1.68,0.55,0.8,1.6
sano,24.0,76,205,43,11.1,0.195,99.93,995,4.3,0.7,0.85,4.61,1.1,1.85,1.16,0.0,0.2
sano,28.0,71,195,66,21.4,0.145,101.33,2984,5.4,7.6,1.53,4.29,2.3,4.74,4.31,0.0,0.3
sano,21.0,75,194,46,14.2,0.168,95.6,1306,4.1,5.2,1.06,4.49,1.3,5.05,4.73,0.1,0.4
sano,30.0,81,250,44,7.8,0.144,98.41,700,1.6,0.3,0.54,4.14,0.0,1.77,0.66,0.3,1.8
sano,24.0,76,186,36,24.0,0.167,94.02,1688,6.8,5.1,1.72,4.31,1.3,3.98,3.69,0.1,1.3
sano,26.0,78,220,25,30.6,0.254,94.73,1506,12.6,12.9,2.06,4.05,3.2,4.72,4.24,1.2,1.4
sano,33.0,85,240,66,24.5,0.126,98.87,3328,4.8,0.2,1.6,3.92,0.0,1.54,0.33,0.9,7.4
sano,20.0,74,195,37,15.5,0.151,99.57,1184,4.2,4.1,1.16,4.51,1.5,5.44,5.37,0.0,0.2
sano,36.0,80,235,37,7.0,0.131,95.43,516,1.6,0.1,0.45,3.85,0.2,1.88,0.37,0.4,1.0
sano,24.0,76,210,72,33.0,0.224,97.87,4849,13.5,8.0,2.47,4.51,4.8,3.68,3.26,0.1,1.4
sano,39.0,78,220,60,16.8,0.177,97.16,2034,5.7,1.7,1.13,4.04,1.2,2.11,1.08,0.9,1.0
sano,28.0,76,200,76,21.2,0.172,97.07,3268,7.4,1.6,1.55,4.39,2.8,2.41,1.61,0.0,0.5
sano,28.0,79,215,80,20.8,0.153,99.56,3468,6.4,0.3,1.47,4.24,0.9,1.34,0.42,0.2,1.0
sano,29.0,77,220,78,33.9,0.171,95.16,5243,10.9,3.5,2.39,4.23,3.3,2.05,1.11,2.4,1.1
sano,25.0,78,175,82,28.7,0.226,97.27,4778,12.0,7.3,2.02,4.23,3.4,3.25,2.5,0.1,1.3
sano,22.0,84,240,66,21.4,0.131,101.51,2965,5.1,0.4,1.62,4.54,0.2,1.38,0.44,0.7,5.9
sano,24.0,75,180,14,17.4,0.168,95.69,487,5.5,3.9,1.33,4.57,1.9,4.57,4.28,0.0,0.4
sano,21.0,77,189,82,28.0,0.228,98.5,4705,11.7,4.5,2.03,4.37,4.9,4.38,3.81,0.1,1.1
sano,34.0,81,260,68,29.7,0.247,93.26,3932,13.3,1.8,1.91,3.87,1.5,2.21,0.91,12.5,6.1
sano,32.0,83,275,76,26.4,0.163,94.4,3940,6.2,1.1,1.76,4.02,0.2,1.6,0.35,0.9,7.2
sano,28.0,74,195,26,12.4,0.218,93.11,627,5.3,3.9,0.89,4.29,3.2,5.67,5.92,0.0,0.3
sano,30.0,72,161,82,23.0,0.246,94.35,3715,10.0,10.4,1.58,4.15,3.6,5.37,5.82,0.0,0.4
infortunato,19.0,81,220,47,17.0,0.151,96.52,1585,4.4,2.0,1.26,4.46,0.4,1.94,1.17,0.2,1.8
sano,24.0,82,245,32,23.1,0.173,94.59,1459,6.9,1.8,1.62,4.2,0.7,1.73,0.44,1.9,3.3
sano,29.0,82,250,76,30.5,0.22,96.02,4627,12.7,1.9,2.03,4.01,0.5,1.7,0.59,4.6,6.3
sano,30.0,82,289,65,30.6,0.265,93.78,3900,15.5,0.1,1.93,3.79,1.5,2.29,0.56,17.7,5.5
sano,24.0,81,215,74,18.5,0.146,98.6,2784,4.8,1.6,1.4,4.56,0.3,1.66,0.69,0.2,2.7
sano,32.0,78,220,74,23.6,0.139,95.67,3466,5.9,3.1,1.61,4.11,1.4,2.44,1.37,0.3,1.0
sano,23.0,78,211,27,33.3,0.206,91.8,1717,11.1,7.0,2.35,4.24,4.3,2.9,2.31,0.0,1.0
infortunato,22.0,85,255,69,22.0,0.133,99.23,3131,5.1,0.1,1.5,4.11,0.2,1.36,0.24,1.2,5.4
infortunato,22.0,85,255,69,22.0,0.133,99.23,3131,5.1,0.1,1.5,4.11,0.2,1.36,0.24,1.2,5.4
infortunato,22.0,85,255,69,22.0,0.133,99.23,3131,5.1,0.1,1.5,4.11,0.2,1.36,0.24,1.2,5.4
sano,26.0,78,187,42,18.3,0.251,97.85,1569,8.0,6.4,1.28,4.22,2.7,3.69,3.13,0.0,0.7
sano,23.0,78,210,51,13.4,0.111,98.0,1396,3.0,0.5,0.98,4.37,0.5,1.59,0.61,0.0,0.3
sano,28.0,78,225,54,12.2,0.164,100.17,1373,3.4,1.9,0.9,4.42,0.4,2.11,1.31,0.1,1.3
sano,32.0,82,245,59,21.1,0.232,94.16,2444,8.3,0.4,1.38,3.9,0.4,2.03,0.47,7.0,5.4
sano,28.0,81,240,75,26.4,0.155,94.54,3893,6.9,1.1,1.8,4.08,0.0,1.38,0.42,1.2,6.1
sano,32.0,83,267,26,24.4,0.182,93.23,1236,7.7,0.8,1.79,4.41,0.2,1.48,0.41,1.3,6.8
sano,23.0,77,219,4,5.4,0.149,94.1,43,1.5,0.0,0.37,4.15,0.3,2.01,0.52,0.0,0.0
sano,21.0,83,279,82,30.5,0.217,94.34,4903,11.7,0.2,2.05,4.05,0.3,1.63,0.55,4.9,12.6
sano,31.0,78,215,77,26.9,0.131,99.49,4283,6.4,2.2,1.89,4.17,1.4,3.0,2.03,0.6,1.1
sano,39.0,74,200,81,15.5,0.152,93.8,2445,3.6,3.5,1.02,3.96,1.1,5.42,5.12,1.0,1.1
infortunato,23.0,79,210,67,19.2,0.088,98.87,2628,3.0,1.0,1.48,4.66,0.1,1.71,0.57,0.1,1.7
sano,29.0,84,245,29,27.1,0.258,94.03,1543,12.4,2.4,1.77,3.92,1.8,1.93,0.44,5.3,3.8
sano,25.0,81,250,40,12.3,0.207,94.57,975,4.8,0.4,0.85,4.13,0.4,1.56,0.37,1.4,1.3
sano,20.0,80,199,82,36.2,0.223,95.46,5915,13.9,5.2,2.49,4.13,4.1,2.44,1.39,5.9,4.1
sano,22.0,80,245,57,15.7,0.172,98.33,1834,5.2,0.6,1.11,4.21,0.6,1.43,0.32,0.8,2.3
infortunato,22.0,82,220,68,36.1,0.272,93.4,4765,17.6,3.0,2.35,3.91,3.0,2.02,0.64,5.2,7.7
sano,29.0,77,210,74,24.4,0.16,98.68,3728,8.3,1.8,1.67,4.11,1.9,1.75,0.8,0.1,0.6
sano,30.0,80,240,76,18.9,0.145,96.13,2875,5.2,0.6,1.36,4.33,0.1,1.31,0.28,0.1,1.1
sano,20.0,77,198,41,13.0,0.225,97.96,1090,4.9,3.9,0.96,4.45,0.8,3.69,3.07,0.0,1.0
infortunato,28.0,82,260,70,16.0,0.172,97.15,2262,4.7,0.4,1.12,4.2,0.0,1.46,0.33,1.0,4.8
sano,29.0,77,215,78,32.1,0.188,96.06,4999,11.3,3.8,2.22,4.17,3.5,2.59,1.86,2.4,0.8
sano,27.0,83,220,34,10.1,0.211,98.65,701,4.1,1.3,0.71,4.24,0.9,1.8,0.82,0.1,0.4
sano,22.0,76,200,76,20.6,0.174,96.11,3122,6.5,5.8,1.49,4.35,1.7,5.09,5.02,0.0,0.7
sano,24.0,74,180,77,31.5,0.207,98.17,4950,13.2,1.8,2.27,4.33,4.6,2.15,1.83,0.0,1.5
sano,32.0,75,205,56,14.1,0.213,95.95,1590,5.3,2.7,0.97,4.13,2.7,3.29,2.74,0.0,0.2
sano,22.0,77,195,82,32.6,0.17,96.99,5394,10.1,3.1,2.45,4.51,1.9,2.13,1.39,0.0,1.3
sano,32.0,75,205,79,18.9,0.191,94.69,2953,6.4,4.4,1.43,4.54,3.1,4.83,4.98,0.1,0.8
sano,26.0,82,251,67,35.2,0.278,95.85,4708,17.1,2.2,2.23,3.8,2.6,2.2,1.09,10.6,7.2
sano,26.0,80,216,78,23.8,0.169,94.83,3663,7.4,2.1,1.69,4.27,1.1,2.12,1.25,0.7,1.8
sano,33.0,80,250,81,24.5,0.18,95.19,3935,7.8,3.1,1.72,4.22,1.0,1.8,0.81,4.2,2.6
sano,22.0,77,207,63,33.5,0.222,94.73,4161,13.5,5.1,2.46,4.41,4.9,2.72,2.13,0.2,1.4
sano,27.0,82,210,75,19.3,0.134,97.17,2926,4.8,0.5,1.28,3.96,0.2,1.53,0.41,0.5,5.1
sano,30.0,80,250,82,23.5,0.195,97.58,3890,8.3,1.8,1.61,4.12,1.2,1.81,0.72,1.9,4.4
sano,23.0,82,240,27,15.7,0.183,99.1,871,5.1,1.2,1.19,4.57,0.4,1.44,0.34,1.5,3.2
sano,25.0,73,169,41,28.6,0.25,96.22,2358,13.2,11.0,2.12,4.45,6.4,5.84,6.28,0.0,0.9
infortunato,23.0,75,189,63,32.3,0.25,97.62,4136,14.1,10.1,2.33,4.33,6.0,5.1,5.45,0.2,1.0
infortunato,23.0,75,189,63,32.3,0.25,97.62,4136,14.1,10.1,2.33,4.33,6.0,5.1,5.45,0.2,1.0
sano,29.0,78,220,33,8.2,0.106,104.39,592,1.6,0.8,0.61,4.39,0.5,2.0,1.18,0.0,0.1
sano,29.0,73,173,72,18.5,0.182,94.18,2615,6.3,2.7,1.34,4.36,3.1,4.83,4.8,0.0,0.2
sano,27.0,84,275,72,29.2,0.257,94.38,4142,13.7,1.3,1.87,3.85,1.3,1.78,0.51,5.0,8.0
sano,19.0,81,205,8,2.9,0.281,92.24,47,1.5,0.8,0.22,4.36,0.4,2.16,1.86,0.0,0.5
sano,22.0,73,165,15,10.6,0.227,101.79,341,4.6,2.2,0.82,4.65,2.2,4.89,5.28,0.0,0.3
sano,31.0,74,175,57,24.9,0.18,96.61,2881,7.3,4.1,1.82,4.39,2.9,5.01,4.94,0.1,0.7
sano,24.0,77,195,21,4.8,0.21,100.23,210,1.8,0.3,0.33,4.11,0.3,2.35,1.81,0.0,0.1
infortunato,23.0,76,200,62,15.7,0.198,97.57,1990,5.9,3.6,1.22,4.68,2.0,3.2,2.65,0.0,0.3
sano,28.0,78,231,70,26.3,0.23,96.52,3711,11.8,1.7,1.78,4.09,2.3,1.93,1.01,0.3,1.1
infortunato,31.0,80,240,40,35.7,0.319,91.52,2729,20.2,3.9,2.31,3.88,6.9,2.94,1.56,8.5,4.1
infortunato,31.0,80,240,40,35.7,0.319,91.52,2729,20.2,3.9,2.31,3.88,6.9,2.94,1.56,8.5,4.1
